forum,query,ndcg_global,ndcg_tenant,top10_overlap,top1_changed,n_candidates
physics,Does light color change when refracting?,0.9876859095886367,1.0,0.7,False,7111
physics,What is Mathematical formulation of entropic Gravitational force?,0.9929929267837044,1.0,0.8,False,7325
physics,Understanding weight on an inclined plane,1.0,1.0,1.0,False,7829
physics,What methods can astronomers use to find a black hole?,0.9844209832234616,1.0,0.7,False,14143
physics,Voltage in a short circuit system,0.9974836257560762,1.0,0.9,False,5495
physics,Why isn't temperature measured in Joules?,0.998650197164782,1.0,0.9,False,4734
physics,"Noticing that Newtonian gravity and electrostatics are equivalent, is there also a relationship between the general relativity and electrodynamics?",0.9909196017236066,1.0,0.8,True,14799
physics,What conservation law corresponds to Lorentz boosts?,0.9863046164443775,1.0,0.8,False,5300
physics,"Do atmospheric physics prevent hot air balloons from ascending over 60,000ft?",0.9956100758871976,1.0,0.9,False,8931
physics,What is the Physical Meaning of Commutation of Two Operators?,0.9855394603620571,1.0,0.7,False,16471
physics,Dark energy and dark matter,0.9992709717617976,1.0,0.9,False,8094
physics,Integrating for speed,0.9993816091722214,1.0,0.9,False,4702
physics,What actually happens when an anti-matter projectile collides with matter?,0.9973656174445225,1.0,0.9,False,7341
physics,Why do springs have helical shapes? Why do we not use a cylindrical rod as a spring?,0.9927734475483481,1.0,0.7,False,10460
physics,Are there formulae for calculating stellar luminosity and effective temperature as a function of age?,0.9906826442654465,1.0,0.8,False,11918
physics,Has the black hole information loss paradox been settled?,0.9959300880974606,1.0,0.9,False,3475
physics,"On a hot day, when it's cooler outside than in; is it better to put a fan in an open window pointing inwards or outwards?",0.9186043763733144,1.0,0.4,True,9327
physics,Infinities in Newtons law of gravity (for point particles),0.9903927777424302,1.0,0.9,False,13010
physics,Any new texts directly on second law of thermodynamics?,0.9761018162626557,1.0,0.6,True,10155
physics,What are the potential technological advances that the discovery of the Higgs boson may unlock?,0.9779574280185511,1.0,0.9,True,6104
physics,Is gravitational acceleration less affected by relativistic mass increase?,0.9964413397609941,1.0,0.9,False,9969
physics,Is a hard drive heavier when it is full?,0.9750677654185961,1.0,0.8,False,1894
physics,What is the difference between a white object and a mirror?,0.9743829110731002,1.0,0.6,False,8741
physics,What is the relation between electromagnetic wave and photon?,0.9971468171427214,1.0,0.8,False,9929
physics,Will the night sky eventually be bright?,0.9989177514781377,1.0,0.9,False,931
physics,Is the total angular momentum of the universe zero?,0.998141661079706,1.0,0.9,False,7636
physics,Capacitors discharging in series,0.9999973546130845,1.0,1.0,False,847
physics,"What counts as ""observation"" in Schrödinger's Cat, and why are superpositions possible?",0.9730256367902637,1.0,0.7,False,7573
physics,"The ""Nerd Sniping"" problem. Generalizations?",0.9993813780519492,1.0,0.9,False,7001
physics,Why do we seek to preserve gauge symmetries after quantization?,0.986850485243646,1.0,0.7,True,2517
physics,"How are the triangular Lagrange points in a Three body Problem stable, yet having a higher effective potential?",0.9953022234048278,1.0,0.9,False,15496
physics,Why is there still radiation left from the Big Bang now?,0.9975024176876736,1.0,0.8,False,7279
physics,Designing a plausible faster than light drive: the Space Skip Drive,0.9898025145253875,1.0,0.9,True,8713
physics,Nonzero ground state energy of the quantum harmonic oscillator,0.9976400866177909,1.0,0.9,False,13367
physics,Intuition for multiple temporal dimensions,0.9975881976069642,1.0,1.0,False,2881
physics,"What happens to chemical compunds that include radioactive nuclei, when those decay?",0.999036019439814,1.0,1.0,False,4590
physics,Amateur's question on Black Holes,0.9999538509416389,1.0,0.9,False,11700
physics,Logical requirement of newton's third law,0.996229075945657,1.0,0.8,False,4859
physics,"What is the required prerequisite knowledge of QM, for starting QFT?",0.9958804168900076,1.0,0.9,False,5444
physics,Water Displacement in the Oceans As a result of Global Warming,0.9715763934625627,1.0,0.9,True,5417
physics,What are the implications if Supersting theory is discredited?,0.9943213225443263,1.0,0.8,False,4452
physics,How functions become operators in quantum mechanics?,0.989568701589888,1.0,0.8,True,10182
physics,Different factors of $4\pi$ and $\epsilon_0$ in Poisson equation,0.996537569298825,1.0,0.9,False,14232
physics,Matlab package: graphical calculus for quantum operations (esp. linear optics),0.949678473426187,1.0,0.5,False,7243
physics,Learning roadmap for solid state physics,0.9188172860328022,1.0,0.6,True,11162
physics,Algorithm of Lightning Strikes?,0.9931555875912232,1.0,1.0,True,397
physics,Density operators in a Hilbert Space,0.9986082635275617,1.0,0.9,False,7488
physics,Can we calculate the frame dragging force of the Earth?,0.9855415413065104,1.0,0.7,False,10175
physics,What would the properties of a particle be that would allow light to orbit it?,0.9366226205144699,1.0,0.3,False,18331
physics,Maximum helicopter height,0.9998941904724622,1.0,1.0,False,1335
physics,Why will an accelerated electron emit a photon?,1.0,1.0,1.0,False,6464
physics,What's the difference between Fermi Energy and Fermi Level?,0.9944158929712237,1.0,0.9,False,12046
physics,Why can't some light ever reach earth?,0.9945262123159322,1.0,0.8,False,6690
physics,Dumbed-down explanation how scientists know the number of atoms in the universe?,0.9701068276529936,1.0,0.6,False,14090
physics,Measurement of Tangential Momentum Accomodation?,0.968516603065401,1.0,0.6,False,4994
physics,Energy & Mass of a Photon,0.9999892789861354,1.0,1.0,False,10706
physics,Black Hole gravity pull,0.9978140771947833,1.0,0.9,False,3971
physics,Physical interpretation of Fermi golden rule?,0.9982247897506232,1.0,1.0,False,7978
physics,Second Rank Tensors,0.9961381798327129,1.0,0.8,False,3672
physics,"What does it mean that the universe is ""infinite""?",0.9993113337661812,1.0,0.9,False,7953
physics,"Special Relativity, 2nd Postulate -- Why?",0.9991391625764761,1.0,1.0,False,6428
physics,QFT as a rigorous mathematical theory,0.9998559865403515,1.0,1.0,False,6111
physics,how does an electric field comes inside a conducting wire inside the circuit?,0.9989237472133374,1.0,0.9,False,11138
physics,Direction of Magnetic force from a current running through a coil of wire,0.9862088249254511,1.0,0.8,True,10843
physics,Does photon have size measurement because of its particle nature,0.9748091270818275,1.0,0.7,True,10056
physics,Superconductivity reasons (Intutitive),0.9925974798715502,1.0,0.9,False,2706
physics,Schrodinger's cat experiment,0.999877814624812,1.0,1.0,False,2630
physics,Nuclear structure,0.9999881523336478,1.0,1.0,False,1396
physics,Basic understanding of stress tensors in a fluid,0.9991136025733666,1.0,1.0,False,8779
physics,Why does the refractive index depend on wavelength?,0.9992776889927957,1.0,0.9,False,3240
physics,How many physical degrees of freedom does the $\mathrm{SU(N)}$ Yang-Mills theory have?,0.995836308763761,1.0,0.9,False,14045
physics,How to make something charged using electricity?,0.9913279883945282,1.0,0.7,False,17099
physics,Is it possible to speed up radioactive decay rates?,0.9917371444538884,1.0,0.9,True,8518
physics,Cubic symmetry and a stiffness tensor,0.9924793707799471,1.0,0.8,False,2288
physics,electric field inside a conductor?,0.997612926546317,1.0,0.9,True,8137
physics,At what speed does our universe expand?,0.9994530979036431,1.0,0.9,False,5290
physics,Different formulas for calculating power,0.9987135476058266,1.0,0.9,False,11115
physics,Can a particle be *physically* observed inside a quantum barrier?,0.9855931841418104,1.0,0.8,False,15058
physics,Visualisation of formation of electromagnetic waves,0.9074739396163459,1.0,0.4,False,3965
physics,How can ice cubes contain gas bubbles?,0.9905968073498712,1.0,0.8,False,2582
physics,Noether's current expression in Peskin and Schroeder,0.9979248853914926,1.0,0.9,False,4345
physics,An example of non-Hamiltonian systems,0.9912538270833017,1.0,0.8,False,9803
physics,Science behind the singing wine glass,0.9755284417952746,1.0,0.7,False,1760
physics,Are free electrons in a metal really free,0.9939839769284285,1.0,0.9,False,7116
physics,What is the role of center-tapping in a full wave rectifier?,0.9872512417025507,1.0,0.8,False,4841
physics,reflection at speed of light when both mirror and viewer is travelling at the speed of light,0.9520365030407992,1.0,0.7,True,6883
physics,"Are gravitational waves transverse or longitudinal waves, or do they have unique/unknown properties?",0.9973909918166608,1.0,0.9,False,5962
physics,Are there any naturally occurring perfect circles?,0.9923543383265587,1.0,0.7,False,3264
physics,How does Einstein got equivalent mass - energy equation E=mc2?,0.9834748280845851,1.0,0.8,True,18159
physics,Functions of Time,0.9999218215956822,1.0,0.9,False,10567
physics,Projectile with air resistance,0.9995275396219825,1.0,0.9,False,2253
physics,Massless charged particles,0.9998352799585147,1.0,1.0,False,7137
gis,Pont to Point and Point to Line Calculations,0.9999775227145716,1.0,1.0,False,13710
gis,Getting a GIS Position,0.9916510032948956,1.0,0.7,False,14000
gis,how to find angle between two points in QGIS?,0.9438884888353585,1.0,0.4,True,19174
gis,Qgis server on Ubuntu Server 14.04: Permission denied,0.9800500757020615,1.0,0.8,False,11000
gis,OpenLayers and Google Maps when panning tiles not in sync,0.9722191359858035,1.0,0.8,True,13688
gis,Can QGIS open KMZ files?,0.9867690654198576,1.0,0.6,False,16241
gis,I want to georeference jpg map without any digitizing data?,0.9927212613308866,1.0,0.8,False,24904
gis,Can anyone recommend an Arcpy GUI?,0.9528426482819021,1.0,0.7,True,7659
gis,Converting .dwg to .shp using QGIS?,0.9938457110017418,1.0,0.9,False,26959
gis,psycopg2 error with QGIS 1.5,0.9903851012007059,1.0,0.7,False,19456
gis,Illinois Legislative Zip to District Match Data Set,0.9946900103656856,1.0,0.8,False,15625
gis,"ssf to .shp conversion, field name changing from Pahtfinder data dictionary",0.9762488415649003,1.0,0.9,True,18735
gis,qgis2 slope analysis from NED data gives crazy histogram,0.9978031143122509,1.0,0.9,False,13565
gis,Program to create EMF that conserves transparency,0.9378449411744275,1.0,0.4,False,11446
gis,MODIS MOD13Q1 extract ndvi value,0.9999017547779581,1.0,1.0,False,6528
gis,How do I draw a square on a vector layer from PostGIS?,0.9381443940316254,1.0,0.5,False,14123
gis,distance surface with qgis on a binary raster map,0.9603783925627413,1.0,0.6,True,20434
gis,How to spatially join polygon fields onto a point layer in QGIS?,0.9895841442738199,1.0,0.7,False,24451
gis,how do you sort points so that they are geographically near each other,0.9792979640890302,1.0,0.7,True,9985
gis,How to measure area of polygons generated from gps data in qgis?,0.9669756191962001,1.0,0.5,False,21302
gis,How to calculate the distance of sites to riverways,0.9995555272994417,1.0,1.0,False,5246
gis,Creating Shapely MultiPolygons from shape file MultiPolygons,0.9999934126437398,1.0,1.0,False,17563
gis,Best practices for organization and tidiness - How do you deal with multiple copies of layers?,0.9856800043077418,1.0,0.8,False,13886
gis,Cannot fix QGIS after upgrade to Ubuntu 13.04 Raring,0.984614596021233,1.0,0.7,False,10675
gis,Elevation Drop Along a Stream,0.9999222860755475,1.0,1.0,False,2194
gis,Is there a QGIS equivalent of the erase tool in ArcGIS?,0.9789382958707948,1.0,0.7,False,17335
gis,Is there any way to set polygon features fill color and outline programmatically?,0.9677971457407009,1.0,0.6,True,20501
gis,How to move labels in QGIS?,0.9962454120327958,1.0,0.8,False,8926
gis,saving .xls as .dbf...at a dead end,0.9812463828156065,1.0,0.6,False,4501
gis,Export Qgis settings,0.9991218104463486,1.0,1.0,False,13197
gis,How to Create Consistent Grids using different Projections,0.9662473861984664,1.0,0.7,True,28463
gis,How to select areas from a target layer which do not intersect source layer?,0.9677314316701695,1.0,0.6,False,17277
gis,Projecting INEGI shapefiles from Mexico - not lining up,0.999889598652256,1.0,1.0,False,12087
gis,GeoJSON/GeoCouch questions from a newb,0.951973050289354,1.0,0.5,False,5018
gis,Using PostGIS to find airplanes flying on the same routes over the sea,0.93003396404733,1.0,0.6,True,26182
gis,Google Earth Enterprise vs. ArcGIS Server,0.9870429877206057,1.0,0.8,False,12924
gis,Device for Logging GPS and Accelerometer Data?,0.9964711128160302,1.0,0.9,False,12067
gis,Reclassifying a field in vector files in ArcGIS,0.9978359568373038,1.0,0.9,False,19721
gis,Why is law of cosines more preferable than haversine when calculating distance between two latitude-longitude points?,0.9554583029629364,1.0,0.7,True,14173
gis,How to add Cross Origin Filter for Jetty in GeoServer on Mac,0.9949286652126694,1.0,0.9,False,9090
gis,How to properly Drape vectors over a DEM?,0.9831917210904528,1.0,0.8,True,4293
gis,how to assign unique attribute value per neighborhood?,0.987906980151804,1.0,0.9,True,9453
gis,Create dynamic table in layout view (Arcmap),0.9778439501333727,1.0,0.6,False,16182
gis,QGIS Plugin Windows,0.9963742936153334,1.0,0.7,True,9336
gis,Google Earth multiselect points to delete or drag & drop,0.985640834900797,1.0,0.8,False,11872
gis,United States City/State comprehensive database,0.9877034589617655,1.0,0.7,True,6175
gis,How to speed up redrawing of layers (from shapefiles) in MXD?,0.9213030022129383,1.0,0.3,False,13654
gis,"Programmatically download NED, Landcover, etc. data from USGS",0.9994094496745513,1.0,0.9,False,13548
gis,How to find the minimum-area-rectangle for given points?,0.9841415071325699,1.0,0.7,False,15514
gis,Change ArcGIS License using Script,0.9884997722687385,1.0,0.8,True,27518
gis,Finding minimum bounding extent of given pixel value within raster?,0.9657603393054045,1.0,0.6,False,16567
gis,List of GIS applications for Android OS,0.9757469725284953,1.0,0.7,False,8893
gis,How to find dead-ends in a road network,0.9596023337760559,1.0,0.8,True,8932
gis,What are Raster and Vector data in GIS and when to use?,0.9997638495995681,1.0,1.0,False,28572
gis,Reordering polygon shapefile permanently?,0.9725242457265686,1.0,0.8,False,8467
gis,Reducing field length,0.9626228061208271,1.0,0.5,False,5020
gis,Is QGIS 1.8 available for Ubuntu?,0.9990140577445635,1.0,0.9,False,18122
gis,How to create surface by 3d building with different vertices,0.9961724825670499,1.0,0.9,False,15028
gis,Can I have more than 4 layers on my map in Cartodb?,0.9788880877832388,1.0,0.7,False,18999
gis,accuracy of classification in qgis,0.9477974561382827,1.0,0.6,False,7509
gis,Why does my QGIS want to create so many icons?,0.9848306398541765,1.0,0.7,False,21698
gis,QGis non blocking notifications with pyqgis,0.8531414794570868,1.0,0.1,True,8295
gis,can wms from geoserver serve as utfgrid data?,0.9873167863592416,1.0,0.8,True,13051
gis,"Getting a ""java.lang.OutOfMemoryError"" error while importing raster files from PostGIS to Geoserver",0.9769678543891277,1.0,0.7,True,23405
gis,"How to sum or even perform more complex mathematical operations (multiply, add a constant, ...) two GDAL grids?",0.9353163527208771,1.0,0.5,False,13741
gis,How to draw a cross section in QGIS,0.9661891714797101,1.0,0.6,False,8895
gis,Is there a Raster Equivalent of the Split tool?,0.9387035307451839,1.0,0.7,True,9202
gis,What is the MS SQL Spatial syntax for counting points within polygons?,0.9940358318312117,1.0,0.8,False,16231
gis,Closed source plugins,0.9833021393802804,1.0,0.6,False,5181
gis,Is it possible to display 3-D maps in ArcGIS Java Script API?,0.9747503642362051,1.0,0.6,False,24726
gis,How to add GeoServer wfs layer on OpenLayers?,0.9983607731048573,1.0,0.9,False,14389
gis,Access-Control-Allow-Origin error in web map,0.9879876258656909,1.0,0.8,False,19169
gis,Installing qgis server and qgis web client on windows 7 64bit,0.9968416959922338,1.0,0.8,False,15038
gis,are there any methods can choose all field and make the SUM for each fields or I must do it one by one?,0.9955092632651543,1.0,0.9,False,16210
gis,Generic Question about Union tool in Arcmap,0.9699064703256642,1.0,0.7,True,11416
gis,How to configure Proxy.cgi with IIS,0.9921715315939924,1.0,0.9,False,1393
gis,How to: create a table containing point values (continuous) within polygons (continuous),0.9866875738235892,1.0,0.8,True,23445
gis,How to determine longest length of segmented polylines representing rivers?,0.9771485908431026,1.0,0.7,True,4280
gis,How to debug a QGis C++ plugin with Visual Studio 2008,0.9662056730494043,1.0,0.7,True,11358
gis,ArcGIS Attribute Subdomain?,0.6410841361306157,1.0,0.1,True,11339
gis,How to generate schemas of GIS hardware / software / workflows?,0.9625929566236803,1.0,0.3,False,7094
gis,How to create a checkbox parameter in a ArcGIS custom Python tool?,0.9811584153755316,1.0,0.7,False,20816
gis,How to rotate multiple polygons about their respective anchor points,0.9510342182356258,1.0,0.6,False,13505
gis,Polygon Shape Data for North America,0.9559025213682254,1.0,0.4,False,16039
gis,MySQL SQL command to find points within a rectangle with spatial extension and index,0.9785479004551374,1.0,0.7,False,18234
gis,How can the pixel values of a raster image be extracted under a polygon fishnet?,0.98661882437506,1.0,0.7,True,16326
gis,How do I read SBET file in python?,0.9975030951977734,1.0,0.8,False,14033
gis,Difference between Make Feature Layer (Data Management) and using in_memory workspace?,0.9880791616276295,1.0,0.8,False,31658
gis,How to add Quick Export (Data Interoperability) to Model Builder in ArcGIS 10.0,0.997272359327517,1.0,0.9,False,25437
gis,Lat/long grid in QGIS using WGS84 projected layers,0.9720163429072789,1.0,0.7,True,29874
gis,Reproject GeoJSON from EPSG:3857 to EPSG:4326,0.9990747431015103,1.0,0.9,False,2956
gis,How to re-order fields permanently using ArcGIS Make Query Table tool?,0.9499707651922047,1.0,0.5,True,30104
gis,What Spatial Reference System do I store Google Map's Lat/Lng in,0.9925529620759515,1.0,0.8,False,18008
gis,How to Join Attributes by Location in QGIS 1.8.0,0.9942302907536528,1.0,0.8,False,22503
gis,How to import sextante(processing) for QGIS 1.9 (2.0),0.996370219259996,1.0,0.9,False,23123
gis,How can I find a Douglas-Peucker algorithm for simplification?,0.9995705437358134,1.0,0.9,False,6153
gis,How to convert LAS file to ASCII for DSM in SAGA GIS?,0.9968527098858472,1.0,0.9,False,14278
gis,How to create a circle in PostGIS?,0.9947922494229858,1.0,0.9,False,12257
gis,Dividing large polygon into smaller ones of equal area?,0.9728575612843633,1.0,0.7,False,14479
gis,How can I identify the pixel with the maximum value in a grid?,0.982178234741743,1.0,0.7,True,8024
gis,How to set up proxy for Geoserver GetFeatureInfo call?,0.9935869206076551,1.0,0.9,True,9917
gis,Identify the latitudinal and longitudinal point directly beneath an object in space,0.9949513104903954,1.0,1.0,True,12520
gis,Set buffer radius in metric units in qGIS,0.968365708590544,1.0,0.7,False,13653
gis,Why some lines do not have Junctions in Network Analyst?,0.9978746487070337,1.0,0.9,False,6428
gis,QGIS how to calculate areas of intercepted polygons?,0.9136204631255014,1.0,0.7,True,14754
gis,"How do I fill in serial letters (AA, AB,AC...,BA,BB,BC...ZZ) to a shape?",0.9958567743102273,1.0,0.9,False,3573
gis,Can ArcGIS 10.1 use SQL on Definition Query to select minimum value?,0.9774295435702531,1.0,0.6,False,31104
gis,What is the best practice for data management?,0.9956540721740884,1.0,0.9,False,12991
gis,QGIS 2.2 Print Composer - pointer will not select or move items,0.9894163668611727,1.0,0.8,False,18327
gis,Why do OpenLayers layers appear shifted in map composer?,0.9701409076403787,1.0,0.6,False,18270
gis,Resources for python scripting,0.9937440406068788,1.0,0.9,True,6925
gis,OpenLayers 2.12 and http basic authentication woes,0.9361626325188253,1.0,0.6,True,17641
gis,"Why does ""save"" overwrite the ""capture point"" function?",0.9881110618600831,1.0,0.7,False,13740
gis,esri ArcObjects slow performance accessing features,0.9542643353625353,1.0,0.5,False,12148
gis,Problem with Geoserver's start process,0.999148892350257,1.0,0.9,False,12123
gis,Why doesn't SLD validate?,0.9957320911249903,1.0,0.9,True,1088
gis,OpenLayers Allow Further Zoom Out?,0.991946850652664,1.0,0.9,True,5528
gis,Metadata Manager for MapInfo,0.9951616988529294,1.0,0.8,False,2350
gis,How to find the nearest line to a point in QGIS?,0.9662861795935987,1.0,0.4,False,19516
gis,kriging interpolation of many z,0.9999906593770292,1.0,1.0,False,3438
gis,pgRouting Dijkstra returns wrong,0.9993688734774295,1.0,1.0,True,5190
gis,How to set parameters for Describe() function?,0.9999565017175761,1.0,1.0,False,11389
gis,Problems with CRS in Qgis,0.9974195987965578,1.0,0.9,False,12447
gis,How to create regular soil sampling grids?,0.9929605356014299,1.0,0.9,False,11755
gis,How to setup QGIS Master and Stable in parallel on one Linux system?,0.9833029674679351,1.0,0.7,True,15888
gis,Python scripts that run inside ArcMap vs ones that run outside?,0.978423956826517,1.0,0.5,True,17838
gis,How to generate all possible routes between two points?,0.9958425840777237,1.0,0.9,True,16077
gis,How to generate shape file from Excel or CSV files?,0.9966935000930975,1.0,0.9,False,12714
gis,How can I add KML to OpenLayers from remote server,0.990041008633936,1.0,0.8,False,10581
gis,How to run GDAL command in php page?,0.9514403435865446,1.0,0.3,False,8030
gis,Similar paths to Compare,0.9859429659573637,1.0,0.6,False,4251
gis,Real time GPS data sources,0.989928865032159,1.0,0.7,False,15352
gis,How do I get the coordinates of my data frame always in long/lat?,0.9816826475516077,1.0,0.6,False,20862
gis,How can I effectively debug arcpy Python scripts?,0.9826637108140571,1.0,0.8,False,7667
gis,"How to convert Mapinfo "".Map"" file into an ArcGIS format?",0.9844929015500876,1.0,0.7,False,24622
gis,correlation between distance from volcano and point features,0.8706711717185533,1.0,0.3,False,14145
gis,How to sort a feature class and then calculate a sequential ID field?,0.9878262827991698,1.0,0.7,True,13908
gis,When symbolising by category can I make the transparency different for each category?,0.9557246816445242,1.0,0.6,False,9134
gis,Adding an excel database to an existing shapefile,0.9876744524199409,1.0,0.8,True,10946
gis,Where can I find China data?,0.9912507882892155,1.0,0.8,False,14867
gis,"How to get "".GDB"" Esri File Geodatabase in QGIS for MAC OSX 10.6?",0.9275441261801951,1.0,0.4,False,25485
gis,assign and move centroids to their polygons,0.9994756498573313,1.0,1.0,False,6941
gis,Conditional Calculation of a text Field Value Based on antoher text field value ArcGIS10.1,0.9526039172438183,1.0,0.5,True,20292
gis,Multiple viewparams in openlayer,0.9998853718717833,1.0,1.0,False,4607
gis,I want to reproject data from 0-360 to -180 - 180,0.9768177838459943,1.0,0.7,False,22387
gis,Get Coordinates of Voronoi Polygon Vertices,0.9763010629052518,1.0,0.8,True,16536
gis,OpenLayers Rendering Error,0.9943919382478053,1.0,0.8,False,8987
gis,How to dissolve polygons and aggregate their data in QGIS?,0.9361371068418344,1.0,0.6,True,19105
gis,Knowing the polygon id and getting the extent,0.9817948957258581,1.0,0.6,False,20151
gis,Recomputing footprints on old satellite imagery,0.9935772194055779,1.0,0.8,False,1435
gis,Cartographic techniques for symbolizing routing data,0.980146156570391,1.0,0.8,True,12544
gis,Extract coordinates from polyline in QGIS,0.993121007473011,1.0,0.9,False,11349
gis,How do I create a shapefile of polygons from points in a spreadsheet?,0.9867654949132141,1.0,0.8,False,19688
gis,Draw cirlcle on Equirectangular projection,1.0,1.0,1.0,False,5842
gis,Free And Open Source Software Tools to orthorectify Pleiades imagery,0.9923673356719782,1.0,0.8,False,11409
gis,Is there a way of converting polygon vertices to points using GDAL python?,0.9461934136101195,1.0,0.5,False,30613
gis,Re-projection in Geoserver,0.9999796316924926,1.0,1.0,False,6431
gis,ArcGIS 10.1 Python Script tool wont read string variable in SQL statement,0.9840451447926096,1.0,0.7,False,24782
gis,Leaflet Layers Control - Z-Index?,0.9973402265576948,1.0,0.9,False,12151
gis,How do you convert to degrees and minutes from 8/9-digit lat/lon DMS code?,0.9974889578541446,1.0,1.0,False,14245
gis,Colors standard in Arc GIS 10,0.9457025260520633,1.0,0.6,True,11677
gis,area weighted average for overlapping polygons,0.9370127410233874,1.0,0.5,True,8228
gis,Qgis polygonize problem - DLL load fail,0.9996820848850952,1.0,0.9,False,17714
gis,Georeferencing system of rivers using XY To Line tool?,0.9918234450062576,1.0,0.8,False,26819
gis,Generating TIN from DEM using MacOSX/Unix tools?,0.9564887076207379,1.0,0.9,True,25103
gis,Arc 10.0 Running Python function CADToGeodatabase() crashes ArcMap/Catalog contd,0.9968342240120834,1.0,0.9,False,20589
gis,How can I dynamically trim the informational border off of FAA sectional raster charts?,0.9742036562312285,1.0,0.8,False,8036
gis,Find tangent point on circle furthest east or west,0.9937089962644448,1.0,1.0,True,13055
gis,ArcGIS 10.1 Python script to snap points to lines,0.9995596602510992,1.0,1.0,False,25838
gis,How to determine distances of points from closest line? (Mapinfo or QGIS),0.9553885631050709,1.0,0.5,True,17727
gis,Creating points along lines?,0.9998422312721692,1.0,1.0,False,18267
gis,Street index to CSV/Excel file,0.996237561818153,1.0,0.9,False,11839
gis,Can you use arcpy.RasterToNumPyArray() to Graph a Raster with matplotlib?,0.9758213220439804,1.0,0.7,False,24835
gis,Postcode Shape Files for the UK,0.9934453422669114,1.0,0.9,False,11324
gis,Is it possible to postprocess Trimble .ssf files without Trimble Pathfinder Office?,0.9982966117348033,1.0,0.9,False,15277
gis,Script for populating field in ArcGIS 10 with consecutive numbers (where start numbers is decided by me),0.9717690074277477,1.0,0.7,False,18709
gis,Is it possible to define a No SQL model for spatial data?,0.9837685483814927,1.0,0.7,False,17805
gis,How to export attribute tables to Excel?,0.9998634889951878,1.0,1.0,False,9219
gis,Geoserver GeoTiff Raster Layer Turns Shade Pink (Not Pink Error Tiles),0.988849737754678,1.0,0.9,False,18283
gis,Polygon Nodes do not have separate coordinates,0.9510615585914477,1.0,0.6,True,9411
gis,How to detect duplicates and keep only one?,1.0,1.0,1.0,False,9377
gis,How to force ArcGIS to recognize a text field in a CSV file?,0.9811681134710378,1.0,0.9,True,19451
gis,Rubber sheeting in GRASS or QGIS,0.8149451880260077,1.0,0.2,False,7649
gis,What open source solution would work best for auto extracting features from satellite images?,0.9881013844132346,1.0,0.9,True,26625
gis,Arcpy and arcobject,0.9997678542857747,1.0,1.0,True,3104
gis,How to install PostgreSQL 9.2 with PostGIS 2.0 on Ubuntu 11.10 (or higher)?,0.9982006977712792,1.0,0.9,False,19987
gis,How to smooth a DEM?,0.998754134555217,1.0,0.9,False,945
gis,Are ArcObjects SDKs for .NET free to download?,0.9578297967154302,1.0,0.7,False,4064
gis,How to digitize directional drilholes from scanned vertical sections?,0.990433438315899,1.0,0.8,False,3468
gis,ImportError: No module named arcpy - ArcGIS 10.1 and Python 2.7,0.9904291396474553,1.0,0.7,True,24092
gis,How to calculate centroid of a polygon defined by a list of longitude/latitude points?,0.982165969245275,1.0,0.8,True,16540
gis,Representing population variables in a map,0.9911535696044285,1.0,0.8,False,13636
gis,Create shapefile from data postgis / kml using java,0.9753301282288273,1.0,0.6,False,30135
gis,Removing features whose labels are not displayed?,0.9914542243220952,1.0,0.8,False,11239
gis,Simple field calculator equation in ArcGIS 10 not working,0.8989204041458322,1.0,0.3,True,21873
gis,Extract Raster Value into Polygon Attribute,0.988470757118973,1.0,0.6,False,14745
gis,Overlaying GPX data on rasters in QGIS,0.9635920819562633,1.0,0.4,False,18407
gis,Is there a tool to retrieve the projection system used to create a shapefile when the prj file is missing?,0.9927996028435522,1.0,0.9,False,31123
gis,How to calculate average slope in a grid?,0.9982550662281982,1.0,0.9,False,4569
gis,Differences between PostGis and SpatiaLite,0.9920489093540615,1.0,0.9,False,7382
gis,Adding a new attribute to shapefile from Excel sheet,0.9661404071260647,1.0,0.7,False,14795
gis,upgrade from 1.3 to 3.3 javascript api for arcgis with jsviewer,0.992044864351727,1.0,0.8,False,19659
gis,QGIS 1.8.0 does not launch,0.9939532626822933,1.0,0.8,True,19518
gis,Plugin of Multiple buffers in QGIS,0.9920881753097273,1.0,0.9,False,9635
gis,Auto-Increment Integer Field in a Feature Class,0.9635279435174285,1.0,0.6,False,11082
gis,List of Map Service Software,0.9784794056467319,1.0,0.7,False,15397
gis,OpenLayers.Request.GET returning xmlHttpRequest erroe,0.9969061443285958,1.0,0.8,False,14585
gis,Labeling mulitple interests stacking problem,0.9969581780996796,1.0,0.9,False,11956
gis,How can I switch baselayers as a user zooms in to the map in OpenLayers,0.9921831239391312,1.0,0.8,False,15029
gis,GeographyFromText and ST_SetSRID+ST_MakePoint different results?,0.9994492386271462,1.0,0.9,False,7990
gis,Save input in plugin as pdf format file,0.9718162906682132,1.0,0.5,False,15001
gis,GIS Day function ideas?,0.9867507033115163,1.0,0.7,False,11197
gis,Why is osm road data showing up with lines radiating from a point?,0.9825624097724002,1.0,0.7,False,21474
gis,How can you join attributes from polygons to points which are within the polygon feature using PostgreSQL and PostGIS?,0.99679268142097,1.0,0.9,False,30133
gis,Create a csv with geometry as WKT in QGIS (and choosing the field delimiter),0.9892841683285897,1.0,0.7,False,19376
gis,Integrating geolocated Twitter posts in ArcGIS for Desktop?,0.9638689436682754,1.0,0.6,False,10313
gis,"How can I convert data in the form of lat, lon, value into a raster file using R?",0.9871212689473596,1.0,0.7,False,30961
